coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sun Oct 04 13:09:56 +0000 2020,,,,28,1312741747542429698,RampCapitalLLC,1312737912543481900,2214652482,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@RampCapitalLLC 98% chance we “get one” but lots of nuance - how effective? How many shots? how long will it last? Will it work on elderly and kids? Etc.,https://twitter.com/Keubiko/status/1312741747542429698,Mon Nov 11 15:59:44 +0000 2013,Keubiko,false,"Tweets not investment advice. Retweets/likes not endorsements. Entertainment, sarcasm, and sass only. NOT to be taken seriously. Personal account.",45325,32920,1550,625,Bermuda,Keubiko,Keubiko,13982,,http://keubiko.substack.com,false
,Sun Oct 04 14:12:05 +0000 2020,,,,0,1312757387842007041,RampCapitalLLC,1312737912543481900,2214652482,en,,,0,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",@RampCapitalLLC Very high chance,https://twitter.com/amgoody29/status/1312757387842007041,Sun Jun 21 15:16:51 +0000 2009,amgoody29,false,,25438,158,416,0,,Alex M,amgoody29,3774,,,false
,Sun Oct 04 12:55:34 +0000 2020,,,,4,1312738128839442433,RampCapitalLLC,1312737912543481900,2214652482,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@RampCapitalLLC As high as Biden winning the election,https://twitter.com/SteveMa11163497/status/1312738128839442433,Sun Jan 06 19:18:12 +0000 2019,SteveMa11163497,false,Just telling how it is ...,615,132,90,0,"New York, USA",The Opposition,SteveMa11163497,2547,,,false
,Sun Oct 04 13:34:56 +0000 2020,,,,0,1312748038457307138,RampCapitalLLC,1312737912543481900,2214652482,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@RampCapitalLLC Why are people who aren't epidemiologists or MDs answering this thread.,https://twitter.com/kennedythrenody/status/1312748038457307138,Wed Jun 03 15:12:41 +0000 2020,kennedythrenody,false,"Tacos, titties, thunder, t-rexes, & teeth. All good things start with T. Observe: Tsex. Tweed. Tchanning Tatum. Je gazouille en rançais parfois. She/they.",9843,90,818,0,"Montréal, Québec",Ash🌴,kennedythrenody,1628,,https://www.last.fm/user/Ashlou,false
,Sun Oct 04 13:47:47 +0000 2020,,,,0,1312751272303394816,RampCapitalLLC,1312737912543481900,2214652482,en,,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@RampCapitalLLC aspirin ! hot tea with slice of lemon , vodka ..
Panacea at finest !",https://twitter.com/S20ll/status/1312751272303394816,Thu Jun 03 02:01:38 +0000 2010,S20ll,false,"Burning candles are hot !
""Higher highs and higher lows signal an uptrend """,7941,398,693,9,,Trade Candles,S20ll,6445,,,false
,Sun Oct 04 13:45:51 +0000 2020,,,,1,1312750785692868608,jotas_1903,1312740037184884700,2372147075,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jotas_1903 @RampCapitalLLC Totally different virus. Almost no overlap. 

The HIV virus infects the immune systems own response cells, making it very difficult to create a vaccine.",https://twitter.com/MartinAudley/status/1312750785692868608,Mon Jan 09 09:53:43 +0000 2012,MartinAudley,false,"$Nano ⋰·⋰  enthusiast - the best P2P digital cash. 
Firebreather. 
Grumpy old man. 
(Surprisingly, these attributes are unrelated) 

I intend to crush #Bitcoin",218158,2496,1131,23,United Kingdom,if (BTC.IsSoV) {Titanic.IsStoreOfPassengers=true};,MartinAudley,65373,,https://batcoif.com/,false
,Sun Oct 04 13:42:27 +0000 2020,,,,17,1312749927194296328,RampCapitalLLC,1312737912543481900,2214652482,en,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@RampCapitalLLC No. I work with a company involved.

The virus fortunately has a very easy to identify protein coating, and is not, like the flu virus, mutating rapidly. 

There are many candidates for the vaccine under test.

But we MUST wait for the double blinded Phase III trials to compete.",https://twitter.com/MartinAudley/status/1312749927194296328,Mon Jan 09 09:53:43 +0000 2012,MartinAudley,false,"$Nano ⋰·⋰  enthusiast - the best P2P digital cash. 
Firebreather. 
Grumpy old man. 
(Surprisingly, these attributes are unrelated) 

I intend to crush #Bitcoin",218158,2496,1131,23,United Kingdom,if (BTC.IsSoV) {Titanic.IsStoreOfPassengers=true};,MartinAudley,65373,,https://batcoif.com/,false
,Sun Oct 04 14:07:25 +0000 2020,,,,0,1312756210588819457,RampCapitalLLC,1312737912543481900,2214652482,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@RampCapitalLLC Take zinc and vitamin D supplements.,https://twitter.com/quayle_shaun/status/1312756210588819457,Mon Feb 18 05:13:22 +0000 2019,quayle_shaun,false,"Servant of Christ, Husband, Dad, Transport Engineer. Sports Nut & Student of the Market",27454,127,547,3,"Hillsboro, OR",Shaun Quayle,quayle_shaun,6973,,,false
,Sun Oct 04 14:36:54 +0000 2020,,,,0,1312763630564376577,RampCapitalLLC,1312737912543481900,2214652482,en,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@RampCapitalLLC Yes but will it be effective?,https://twitter.com/AndrewKubik/status/1312763630564376577,Sun Nov 20 03:48:00 +0000 2011,AndrewKubik,false,,4699,177,950,5,"Normal, IL",Andrew Kubik,AndrewKubik,1207,,,false
,Sun Oct 04 13:18:54 +0000 2020,,,,0,1312744003369078785,RampCapitalLLC,1312737912543481900,2214652482,und,,,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@RampCapitalLLC Yes,https://twitter.com/jeffgent99/status/1312744003369078785,Sat Dec 25 20:49:57 +0000 2010,jeffgent99,false,,345,222,250,19,"St Louis, MO",jeff george,jeffgent99,18528,,,false
